date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,adjClose,PX_VOLUME,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,Price to Book,Total Current Liabilities,Current Market Cap,Number of Employees,Return on Assets,Profit Margin,Return on Common Equity,Current Ratio,Dividend Payout Ratio,Price to Earnings Ratio,Capital Expenditures,Total Debt to Total Assets,Operating Margin,Return on Capital,Short and Long Term Debt,Cash & ST Investment / Share,Estimated EBITDA,Estimated Sales
2024-01-19,35.34,35.43,34.8,35.08,32.58,30971400,30971400,-0.26171,-0.73571,35.16,"January 19, 24",-0.0073571,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-22,35.05,35.34,34.8,35.24,32.73,22753700,22753700,0.18694,0.54208,35.11,"January 22, 24",0.0054208,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-23,35.37,35.86,34.99,35.68,33.14,32498500,32498500,0.30845,0.87645,35.48,"January 23, 24",0.0087645,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-24,35.79,36.02,35.3,35.41,32.89,25415300,25415300,-0.38323,-1.06,35.63,"January 24, 24",-0.0106,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-25,35.76,36.72,35.64,36.72,34.11,48655300,48655300,0.9534,2.68,36.21,"January 25, 24",0.0268,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-26,36.55,37.47,36.37,37.35,34.69,41378200,41378200,0.80384,2.19,36.94,"January 26, 24",0.0219,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-29,37.39,37.94,37.23,37.92,35.22,30547500,30547500,0.53278,1.42,37.62,"January 29, 24",0.0142,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-30,37.55,38.08,37.43,37.69,35.01,34829000,34829000,0.14021,0.37284,37.69,"January 30, 24",0.0037284,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-01-31,37.6,38.55,37.56,37.81,35.12,58491900,58491900,0.20563,0.55851,37.88,"January 31, 24",0.0055851,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-01,38.12,39.15,38.01,38.86,36.09,61629200,61629200,0.73841,1.94,38.53,"February 01, 24",0.0194,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-02,38.86,39.05,38.34,38.35,35.62,36485600,36485600,-0.51408,-1.31,38.65,"February 02, 24",-0.0131,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-05,38.33,38.96,38.26,38.52,35.78,27703000,27703000,0.18694,0.4957,38.52,"February 05, 24",0.004957,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-06,38.74,39.58,38.58,38.87,36.1,35474600,35474600,0.13086,0.33557,38.94,"February 06, 24",0.0033557,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-07,38.81,39.44,38.72,39.44,36.63,30648100,30648100,0.6356,1.62,39.1,"February 07, 24",0.0162,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-08,39.54,39.68,39.13,39.13,36.34,25589100,25589100,-0.41127,-1.04,39.37,"February 08, 24",-0.0104,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-09,39.39,39.57,38.6,38.6,35.85,30351400,30351400,-0.78515,-2.01,39.04,"February 09, 24",-0.0201,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-14,38.42,38.7,38.19,38.31,35.58,18315300,18315300,-0.10282,-0.28631,38.41,"February 14, 24",-0.0028631,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-15,38.33,39.54,38.18,39.54,36.72,33246400,33246400,1.21,3.16,38.9,"February 15, 24",0.0316,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-16,39.34,40.09,39.31,39.9,37.06,37186100,37186100,0.56082,1.42,39.66,"February 16, 24",0.0142,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-19,39.97,40.14,39.78,40.1,37.24,12826700,12826700,0.13086,0.32524,40.0,"February 19, 24",0.0032524,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-20,39.98,40.02,39.35,39.68,36.85,42375400,42375400,-0.29911,-0.75038,39.76,"February 20, 24",-0.0075038,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-21,39.68,39.93,39.38,39.73,36.9,20873800,20873800,0.05608368,0.12601,39.68,"February 21, 24",0.0012601,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-22,39.88,39.89,39.07,39.44,36.63,32162800,32162800,-0.44865,-1.1,39.57,"February 22, 24",-0.011,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-23,39.39,39.48,38.89,39.16,36.37,43887800,43887800,-0.22433,-0.5839,39.23,"February 23, 24",-0.005839,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-26,39.16,39.94,39.1,39.9,37.06,25885700,25885700,0.73841,1.89,39.53,"February 26, 24",0.0189,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-27,39.91,40.02,39.61,39.85,37.01,27678100,27678100,-0.06542969,-0.15034,39.85,"February 27, 24",-0.0015034,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-28,39.74,40.14,37.23,37.79,35.1,112322000,112322000,-1.95,-4.91,38.73,"February 28, 24",-0.0491,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-02-29,37.94,38.55,37.25,37.52,34.85,61899800,61899800,-0.42062,-1.11,37.82,"February 29, 24",-0.0111,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-01,37.72,38.18,37.52,37.56,34.89,31239900,31239900,-0.1589,-0.42418,37.75,"March 01, 24",-0.0042418,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-04,37.64,38.09,37.41,37.46,34.79,21988000,21988000,-0.1776,-0.47821,37.65,"March 04, 24",-0.0047821,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-05,37.48,37.73,37.02,37.35,34.69,30293300,30293300,-0.13086,-0.34685,37.39,"March 05, 24",-0.0034685,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-06,37.58,38.17,37.49,38.17,35.45,45481000,45481000,0.59821,1.57,37.85,"March 06, 24",0.0157,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-07,37.99,38.27,37.65,37.75,35.06,50199800,50199800,-0.23368,-0.63175,37.92,"March 07, 24",-0.0063175,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-08,33.56,34.64,32.81,33.76,31.36,230308304,230308304,0.20563,0.59595,33.69,"March 08, 24",0.0059595,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-11,33.34,35.28,32.99,33.32,30.95,126413696,126413696,-0.01869202,-0.059988,33.73,"March 11, 24",-0.00059988,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-12,33.98,34.8,33.8,34.42,31.97,75943600,75943600,0.43931,1.29,34.25,"March 12, 24",0.0129,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-13,34.49,34.89,33.94,34.0,31.58,44738400,44738400,-0.48605,-1.42,34.33,"March 13, 24",-0.0142,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-14,34.34,34.51,33.79,33.85,31.44,39702700,39702700,-0.48605,-1.43,34.12,"March 14, 24",-0.0143,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-15,33.93,34.07,33.59,33.95,31.53,58763400,58763400,0.01869583,0.05894489,33.89,"March 15, 24",0.0005894489,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-18,34.03,34.32,33.18,33.97,31.55,35148600,35148600,-0.06542969,-0.17632,33.88,"March 18, 24",-0.0017632,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-19,34.01,34.44,33.24,33.71,31.31,48345400,48345400,-0.29911,-0.88209,33.85,"March 19, 24",-0.0088209,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-20,33.86,34.34,33.47,34.3,31.86,38796600,38796600,0.43931,1.3,33.99,"March 20, 24",0.013,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-21,34.44,34.64,33.35,33.37,30.99,46900700,46900700,-1.07,-3.11,33.95,"March 21, 24",-0.0311,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-22,33.56,33.85,33.12,33.7,31.3,34332500,34332500,0.14021,0.41716,33.56,"March 22, 24",0.0041716,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-25,33.82,34.43,33.8,34.21,31.77,26800000,26800000,0.39257,1.15,34.07,"March 25, 24",0.0115,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-26,34.28,34.28,33.81,33.89,31.48,24732100,24732100,-0.38323,-1.14,34.07,"March 26, 24",-0.0114,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-27,33.91,34.27,33.76,34.16,31.73,19247100,19247100,0.25237,0.73725,34.03,"March 27, 24",0.0073725,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-03-28,34.12,35.07,34.09,34.92,32.43,31839700,31839700,0.80384,2.34,34.55,"March 28, 24",0.0234,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-01,35.05,35.25,34.78,35.19,32.68,23517700,23517700,0.14021,0.39943,35.07,"April 01, 24",0.0039943,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-02,35.35,36.13,35.3,36.1,33.53,45764000,45764000,0.74776,2.12,35.72,"April 02, 24",0.0212,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-03,36.17,36.46,35.72,35.91,33.35,31375500,31375500,-0.26171,-0.71883,36.07,"April 03, 24",-0.0071883,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-04,35.96,36.9,34.99,35.41,32.89,165566800,165566800,-0.55148,-1.53,35.82,"April 04, 24",-0.0153,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-05,35.43,36.05,34.74,35.61,33.07,65409300,65409300,0.18694,0.50804,35.46,"April 05, 24",0.0050804,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-08,35.55,36.51,35.27,36.11,33.54,36218200,36218200,0.56082,1.58,35.86,"April 08, 24",0.0158,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-09,36.36,36.58,35.57,36.2,33.62,36721700,36721700,-0.1589,-0.44004,36.18,"April 09, 24",-0.0044004,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-10,36.2,37.14,36.14,37.0,34.37,55683800,55683800,0.80384,2.21,36.62,"April 10, 24",0.0221,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-11,37.01,37.16,36.64,36.73,34.11,33002500,33002500,-0.28041,-0.75655,36.89,"April 11, 24",-0.0075655,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-12,37.13,37.43,36.17,36.4,33.81,39567400,39567400,-0.72907,-1.97,36.78,"April 12, 24",-0.0197,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-15,36.4,36.87,36.11,36.74,34.12,28560200,28560200,0.34584,0.93407,36.53,"April 15, 24",0.0093407,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-16,36.46,37.12,36.41,36.91,34.28,37099300,37099300,0.44866,1.23,36.73,"April 16, 24",0.0123,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-17,36.91,37.34,36.77,37.18,34.53,39033200,39033200,0.27106,0.73151,37.05,"April 17, 24",0.0073151,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-18,37.39,37.94,37.06,37.25,34.6,45005400,45005400,-0.14021,-0.37443,37.41,"April 18, 24",-0.0037443,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-19,37.43,38.39,37.24,37.88,35.18,80354200,80354200,0.44865,1.2,37.74,"April 19, 24",0.012,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-22,38.1,38.87,37.87,38.79,36.03,51623700,51623700,0.69168,1.81,38.41,"April 22, 24",0.0181,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-23,38.7,38.91,38.29,38.72,35.96,35369700,35369700,0.01869202,0.05167959,38.66,"April 23, 24",0.0005167959,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-24,38.84,39.25,38.52,38.54,35.8,45112500,45112500,-0.2991,-0.7724,38.79,"April 24, 24",-0.007724,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-25,38.7,39.71,38.4,39.46,36.65,65994300,65994300,0.76645,1.96,39.07,"April 25, 24",0.0196,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-26,39.63,40.1,39.42,39.74,38.01,31684200,31684200,0.11517,0.27757,39.72,"April 26, 24",0.0027757,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-29,39.81,40.45,39.66,40.45,38.69,27739700,27739700,0.64301,1.61,40.09,"April 29, 24",0.0161,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-04-30,42.0,42.21,41.62,42.02,38.05,36635400,36635400,0.02,0.04761905,41.96,"April 30, 24",0.0004761905,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-02,42.25,42.38,41.84,42.18,38.2,33244700,33244700,-0.07,-0.16568,42.16,"May 02, 24",-0.0016568,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
2024-05-03,40.69,40.69,39.45,39.89,37.71,45114200,45114200,-0.8,-1.97,40.18,"May 03, 24",-0.0197,1.2030387081697114,33860000000,534243522052,46730,0.11463741609733401,0.24298645626849202,0.3166588193375158,0.9582102776137035,0.7904677704549108,5.2000003,-12114000000,0.11277163272169423,0.39625,0.21436953828183422,62600000000,1.193799205762501,223582994432,102409000000.0
